Entity ID,Entity Name,Plant ID,Plant Name,Plant State,County,Balancing Authority Code,Sector,Generator ID,Nameplate Capacity (MW),Net Summer Capacity (MW),Net Winter Capacity (MW),Technology,Technology Group,Energy Source Code,Prime Mover Code,Operating Month,Operating Year,Planned Retirement Month,Planned Retirement Year,Status,Nameplate Energy Capacity (MWh),Latitude,Longitude
5580,"East Kentucky Power Coop, Inc",54.0,J K Smith,KY,Clark,PJM,Electric Utility,GT4,87.6,74.0,93.0,Natural Gas Fired Combustion Turbine,Natural gas,NG,GT,11.0,2001.0, , ,(OP) Operating,,37.8833,-84.1017
5580,"East Kentucky Power Coop, Inc",54.0,J K Smith,KY,Clark,PJM,Electric Utility,GT5,87.6,70.6,88.0,Natural Gas Fired Combustion Turbine,Natural gas,NG,GT,11.0,2001.0, , ,(OP) Operating,,37.8833,-84.1017
5580,"East Kentucky Power Coop, Inc",54.0,J K Smith,KY,Clark,PJM,Electric Utility,GT6,94.9,69.0,88.0,Natural Gas Fired Combustion Turbine,Natural gas,NG,GT,1.0,2005.0, , ,(OP) Operating,,37.8833,-84.1017
5580,"East Kentucky Power Coop, Inc",54.0,J K Smith,KY,Clark,PJM,Electric Utility,GT7,94.9,69.0,88.0,Natural Gas Fired Combustion Turbine,Natural gas,NG,GT,1.0,2005.0, , ,(OP) Operating,,37.8833,-84.1017
5580,"East Kentucky Power Coop, Inc",54.0,J K Smith,KY,Clark,PJM,Electric Utility,GT9,108.2,76.0,100.0,Natural Gas Fired Combustion Turbine,Natural gas,NG,GT,5.0,2010.0, , ,(OP) Operating,,37.8833,-84.1017
189,PowerSouth Energy Cooperative,55.0,Point A,AL,Covington,SOCO,Electric Utility,1,1.6,1.4,1.4,Conventional Hydroelectric,Hydro,WAT,HY,1.0,1925.0, , ,(OP) Operating,,31.361146,-86.51831
189,PowerSouth Energy Cooperative,55.0,Point A,AL,Covington,SOCO,Electric Utility,2,1.6,1.4,1.4,Conventional Hydroelectric,Hydro,WAT,HY,1.0,1925.0, , ,(OP) Operating,,31.361146,-86.51831
189,PowerSouth Energy Cooperative,55.0,Point A,AL,Covington,SOCO,Electric Utility,3,2.0,1.6,1.6,Conventional Hydroelectric,Hydro,WAT,HY,1.0,1949.0, , ,(OP) Operating,,31.361146,-86.51831
189,PowerSouth Energy Cooperative,56.0,Lowman Energy Center,AL,Washington,SOCO,Electric Utility,LEC1,459.0,380.0,421.0,Natural Gas Fired Combined Cycle,Natural gas,NG,CT,9.0,2023.0, , ,(OP) Operating,,31.488019,-87.91075
189,PowerSouth Energy Cooperative,56.0,Lowman Energy Center,AL,Washington,SOCO,Electric Utility,LEC2,273.7,259.0,266.0,Natural Gas Fired Combined Cycle,Natural gas,NG,CA,9.0,2023.0, , ,(OP) Operating,,31.488019,-87.91075
40606,City of Grand Island - (NE),59.0,Platte,NE,Hall,SWPP,Electric Utility,1,109.8,100.0,100.0,Conventional Steam Coal,Coal,SUB,ST,12.0,1982.0, , ,(OP) Operating,,40.854765,-98.34822
8245,City of Hastings - (NE),60.0,Whelan Energy Center,NE,Adams,SWPP,Electric Utility,1,76.3,76.0,76.0,Conventional Steam Coal,Coal,SUB,ST,7.0,1981.0, , ,(OP) Operating,,40.580872,-98.31244
8245,City of Hastings - (NE),60.0,Whelan Energy Center,NE,Adams,SWPP,Electric Utility,2,248.0,220.0,220.0,Conventional Steam Coal,Coal,SUB,ST,6.0,2011.0, , ,(OP) Operating,,40.580872,-98.31244
213,Alaska Electric Light & Power Co.,62.0,Annex Creek,AK,Juneau,,Electric Utility,5,1.8,1.8,1.8,Conventional Hydroelectric,Hydro,WAT,HY,12.0,1915.0, , ,(OP) Operating,,58.3176,-134.101
213,Alaska Electric Light & Power Co.,62.0,Annex Creek,AK,Juneau,,Electric Utility,6,2.2,1.8,1.8,Conventional Hydroelectric,Hydro,WAT,HY,12.0,1915.0, , ,(OP) Operating,,58.3176,-134.101
213,Alaska Electric Light & Power Co.,63.0,Gold Creek,AK,Juneau,,Electric Utility,1,0.8,0.8,0.8,Conventional Hydroelectric,Hydro,WAT,HY,9.0,1951.0, , ,(OP) Operating,,58.3107,-134.4174
213,Alaska Electric Light & Power Co.,63.0,Gold Creek,AK,Juneau,,Electric Utility,2,0.4,0.4,0.4,Conventional Hydroelectric,Hydro,WAT,HY,11.0,1914.0, , ,(OP) Operating,,58.3107,-134.4174
213,Alaska Electric Light & Power Co.,63.0,Gold Creek,AK,Juneau,,Electric Utility,3,0.4,0.4,0.4,Conventional Hydroelectric,Hydro,WAT,HY,11.0,1914.0, , ,(OP) Operating,,58.3107,-134.4174
213,Alaska Electric Light & Power Co.,63.0,Gold Creek,AK,Juneau,,Electric Utility,IC1,1.2,1.2,1.2,Petroleum Liquids,Other thermal,DFO,IC,6.0,1952.0, , ,(SB) Standby/Backup: available for service but not normally used,,58.3107,-134.4174
213,Alaska Electric Light & Power Co.,63.0,Gold Creek,AK,Juneau,,Electric Utility,IC2,1.2,1.2,1.2,Petroleum Liquids,Other thermal,DFO,IC,8.0,1954.0, , ,(SB) Standby/Backup: available for service but not normally used,,58.3107,-134.4174
213,Alaska Electric Light & Power Co.,63.0,Gold Creek,AK,Juneau,,Electric Utility,IC3,1.1,1.1,1.1,Petroleum Liquids,Other thermal,DFO,IC,8.0,1961.0, , ,(SB) Standby/Backup: available for service but not normally used,,58.3107,-134.4174
213,Alaska Electric Light & Power Co.,63.0,Gold Creek,AK,Juneau,,Electric Utility,IC4,3.5,3.5,3.5,Petroleum Liquids,Other thermal,DFO,IC,9.0,1963.0, , ,(SB) Standby/Backup: available for service but not normally used,,58.3107,-134.4174
213,Alaska Electric Light & Power Co.,63.0,Gold Creek,AK,Juneau,,Electric Utility,IC5,1.1,1.1,1.1,Petroleum Liquids,Other thermal,DFO,IC,10.0,1966.0, , ,(SB) Standby/Backup: available for service but not normally used,,58.3107,-134.4174
213,Alaska Electric Light & Power Co.,64.0,Lemon Creek,AK,Juneau,,Electric Utility,1,2.5,2.5,2.5,Petroleum Liquids,Other thermal,DFO,IC,8.0,1969.0, , ,(SB) Standby/Backup: available for service but not normally used,,58.3536,-134.4953
213,Alaska Electric Light & Power Co.,64.0,Lemon Creek,AK,Juneau,,Electric Utility,2,2.6,2.5,2.5,Petroleum Liquids,Other thermal,DFO,IC,9.0,1969.0, , ,(SB) Standby/Backup: available for service but not normally used,,58.3536,-134.4953
213,Alaska Electric Light & Power Co.,64.0,Lemon Creek,AK,Juneau,,Electric Utility,3,2.6,2.5,2.5,Petroleum Liquids,Other thermal,DFO,IC,9.0,1974.0, , ,(SB) Standby/Backup: available for service but not normally used,,58.3536,-134.4953
213,Alaska Electric Light & Power Co.,64.0,Lemon Creek,AK,Juneau,,Electric Utility,5,18.6,17.5,17.5,Petroleum Liquids,Other thermal,DFO,GT,9.0,1980.0, , ,(SB) Standby/Backup: available for service but not normally used,,58.3536,-134.4953
213,Alaska Electric Light & Power Co.,64.0,Lemon Creek,AK,Juneau,,Electric Utility,6,18.6,17.5,17.5,Petroleum Liquids,Other thermal,DFO,GT,8.0,1983.0, , ,(SB) Standby/Backup: available for service but not normally used,,58.3536,-134.4953
213,Alaska Electric Light & Power Co.,64.0,Lemon Creek,AK,Juneau,,Electric Utility,7,2.8,2.5,2.5,Petroleum Liquids,Other thermal,DFO,IC,8.0,1983.0, , ,(SB) Standby/Backup: available for service but not normally used,,58.3536,-134.4953
213,Alaska Electric Light & Power Co.,64.0,Lemon Creek,AK,Juneau,,Electric Utility,IC10,2.8,2.5,2.5,Petroleum Liquids,Other thermal,DFO,IC,9.0,1984.0, , ,(SB) Standby/Backup: available for service but not normally used,,58.3536,-134.4953
213,Alaska Electric Light & Power Co.,64.0,Lemon Creek,AK,Juneau,,Electric Utility,IC11,2.8,2.5,2.5,Petroleum Liquids,Other thermal,DFO,IC,9.0,1984.0, , ,(SB) Standby/Backup: available for service but not normally used,,58.3536,-134.4953
213,Alaska Electric Light & Power Co.,64.0,Lemon Creek,AK,Juneau,,Electric Utility,IC12,2.8,2.5,2.5,Petroleum Liquids,Other thermal,DFO,IC,9.0,1984.0, , ,(SB) Standby/Backup: available for service but not normally used,,58.3536,-134.4953
213,Alaska Electric Light & Power Co.,64.0,Lemon Creek,AK,Juneau,,Electric Utility,IC8,2.8,2.5,2.5,Petroleum Liquids,Other thermal,DFO,IC,8.0,1985.0, , ,(SB) Standby/Backup: available for service but not normally used,,58.3536,-134.4953
213,Alaska Electric Light & Power Co.,64.0,Lemon Creek,AK,Juneau,,Electric Utility,IC9,2.8,2.5,2.5,Petroleum Liquids,Other thermal,DFO,IC,8.0,1985.0, , ,(SB) Standby/Backup: available for service but not normally used,,58.3536,-134.4953
213,Alaska Electric Light & Power Co.,65.0,Salmon Creek 1,AK,Juneau,,Electric Utility,HY7,8.5,5.2,5.2,Conventional Hydroelectric,Hydro,WAT,HY,12.0,1984.0, , ,(OP) Operating,,58.3269,-134.4631
219,Alaska Power and Telephone Co,66.0,Skagway,AK,Skagway Hoonah Angoon,,Electric Utility,1,0.4,0.4,0.4,Conventional Hydroelectric,Hydro,WAT,HY,7.0,1957.0, , ,(OP) Operating,,59.4545,-135.3131
219,Alaska Power and Telephone Co,66.0,Skagway,AK,Skagway Hoonah Angoon,,Electric Utility,2,0.1,0.1,0.1,Conventional Hydroelectric,Hydro,WAT,HY,7.0,1909.0, , ,(OP) Operating,,59.4545,-135.3131
219,Alaska Power and Telephone Co,66.0,Skagway,AK,Skagway Hoonah Angoon,,Electric Utility,3,0.3,0.3,0.3,Conventional Hydroelectric,Hydro,WAT,HY,7.0,1981.0, , ,(OP) Operating,,59.4545,-135.3131
219,Alaska Power and Telephone Co,66.0,Skagway,AK,Skagway Hoonah Angoon,,Electric Utility,4,0.2,0.2,0.2,Conventional Hydroelectric,Hydro,WAT,HY,7.0,1987.0, , ,(OS) Out of service and NOT expected to return to service in next calendar year,,59.4545,-135.3131
219,Alaska Power and Telephone Co,66.0,Skagway,AK,Skagway Hoonah Angoon,,Electric Utility,6A,0.8,0.8,0.8,Petroleum Liquids,Other thermal,DFO,IC,4.0,1986.0, , ,(OP) Operating,,59.4545,-135.3131
219,Alaska Power and Telephone Co,66.0,Skagway,AK,Skagway Hoonah Angoon,,Electric Utility,7A,1.1,1.2,1.2,Petroleum Liquids,Other thermal,DFO,IC,5.0,1996.0, , ,(OP) Operating,,59.4545,-135.3131
219,Alaska Power and Telephone Co,66.0,Skagway,AK,Skagway Hoonah Angoon,,Electric Utility,8B,0.8,1.1,1.1,Petroleum Liquids,Other thermal,DFO,IC,6.0,2022.0, , ,(OP) Operating,,59.4545,-135.3131
219,Alaska Power and Telephone Co,66.0,Skagway,AK,Skagway Hoonah Angoon,,Electric Utility,9A,1.0,1.0,1.0,Petroleum Liquids,Other thermal,DFO,IC,8.0,2023.0, , ,(OP) Operating,,59.4545,-135.3131
219,Alaska Power and Telephone Co,69.0,Haines,AK,Haines,,Electric Utility,11,1.8,1.8,1.8,Petroleum Liquids,Other thermal,DFO,IC,1.0,2006.0, , ,(OP) Operating,,59.235931,-135.4462
219,Alaska Power and Telephone Co,69.0,Haines,AK,Haines,,Electric Utility,12,1.5,1.5,1.5,Petroleum Liquids,Other thermal,DFO,IC,1.0,2021.0, , ,(OP) Operating,,59.235931,-135.4462
219,Alaska Power and Telephone Co,69.0,Haines,AK,Haines,,Electric Utility,5,0.6,0.6,0.6,Petroleum Liquids,Other thermal,DFO,IC,6.0,1968.0, , ,(OS) Out of service and NOT expected to return to service in next calendar year,,59.235931,-135.4462
219,Alaska Power and Telephone Co,69.0,Haines,AK,Haines,,Electric Utility,7A,2.8,2.9,2.9,Petroleum Liquids,Other thermal,DFO,IC,12.0,1995.0, , ,(OP) Operating,,59.235931,-135.4462
219,Alaska Power and Telephone Co,69.0,Haines,AK,Haines,,Electric Utility,IC8A,1.6,1.6,1.6,Petroleum Liquids,Other thermal,DFO,IC,10.0,1996.0, , ,(OS) Out of service and NOT expected to return to service in next calendar year,,59.235931,-135.4462
60123,Southeast Alaska Power Agency,70.0,Swan Lake,AK,Ketchikan Gateway,,Commercial Non-CHP,1,11.3,11.3,11.3,Conventional Hydroelectric,Hydro,WAT,HY,6.0,1984.0, , ,(OP) Operating,,55.615208,-131.3561
60123,Southeast Alaska Power Agency,70.0,Swan Lake,AK,Ketchikan Gateway,,Commercial Non-CHP,2,11.3,11.3,11.3,Conventional Hydroelectric,Hydro,WAT,HY,6.0,1984.0, , ,(OP) Operating,,55.615208,-131.3561
10433,Kodiak Electric Assn Inc,71.0,Terror Lake Microgrid,AK,Kodiak Island,,Electric Utility,1,11.2,11.2,11.2,Conventional Hydroelectric,Hydro,WAT,HY,12.0,1984.0, , ,(OP) Operating,,57.6861,-152.895
10433,Kodiak Electric Assn Inc,71.0,Terror Lake Microgrid,AK,Kodiak Island,,Electric Utility,2,11.2,11.2,11.2,Conventional Hydroelectric,Hydro,WAT,HY,12.0,1984.0, , ,(OP) Operating,,57.6861,-152.895
10433,Kodiak Electric Assn Inc,71.0,Terror Lake Microgrid,AK,Kodiak Island,,Electric Utility,3,11.2,11.2,11.2,Conventional Hydroelectric,Hydro,WAT,HY,2.0,2014.0, , ,(OP) Operating,,57.6861,-152.895
12397,Metropolitan Water District of S CA,72.0,Venice Hydro,CA,Los Angeles,CISO,Electric Utility,1,10.1,10.1,10.1,Conventional Hydroelectric,Hydro,WAT,HY,8.0,1982.0, , ,(SB) Standby/Backup: available for service but not normally used,,34.01135,-118.4168
3522,Chugach Electric Assn Inc,75.0,Hank Nikkels Plant 1,AK,Anchorage,,Electric Utility,3R,48.9,29.3,32.9,Natural Gas Fired Combustion Turbine,Natural gas,NG,GT,8.0,2007.0, , ,(OP) Operating,,61.2221,-149.8661
3522,Chugach Electric Assn Inc,75.0,Hank Nikkels Plant 1,AK,Anchorage,,Electric Utility,4,27.0,31.1,33.2,Natural Gas Fired Combustion Turbine,Natural gas,NG,GT,3.0,1972.0, , ,(OS) Out of service and NOT expected to return to service in next calendar year,,61.2221,-149.8661
3522,Chugach Electric Assn Inc,75.0,Hank Nikkels Plant 1,AK,Anchorage,,Electric Utility,P1 BS,2.0,2.0,2.0,Petroleum Liquids,Other thermal,DFO,IC,2.0,2012.0, , ,(OP) Operating,,61.2221,-149.8661
3522,Chugach Electric Assn Inc,77.0,Eklutna Hydro Project,AK,Matanuska Susitna,,Electric Utility,1,22.2,22.2,22.2,Conventional Hydroelectric,Hydro,WAT,HY,1.0,1955.0, , ,(OP) Operating,,61.475211,-149.1501
3522,Chugach Electric Assn Inc,77.0,Eklutna Hydro Project,AK,Matanuska Susitna,,Electric Utility,2,22.2,22.2,22.2,Conventional Hydroelectric,Hydro,WAT,HY,4.0,1955.0, , ,(OP) Operating,,61.475211,-149.1501
213,Alaska Electric Light & Power Co.,78.0,Snettisham,AK,Juneau,,Electric Utility,1,23.6,23.5,23.5,Conventional Hydroelectric,Hydro,WAT,HY,11.0,1973.0, , ,(OP) Operating,,58.1415,-133.737
213,Alaska Electric Light & Power Co.,78.0,Snettisham,AK,Juneau,,Electric Utility,2,23.6,23.5,23.5,Conventional Hydroelectric,Hydro,WAT,HY,11.0,1973.0, , ,(OP) Operating,,58.1415,-133.737
213,Alaska Electric Light & Power Co.,78.0,Snettisham,AK,Juneau,,Electric Utility,3,31.0,31.0,31.0,Conventional Hydroelectric,Hydro,WAT,HY,12.0,1990.0, , ,(OP) Operating,,58.1415,-133.737
986,Aurora Energy LLC,79.0,Chena Power Plant,AK,Fairbanks North Star,,IPP CHP,1,5.0,4.7,4.3,Conventional Steam Coal,Coal,SUB,ST,6.0,1952.0, , ,(OP) Operating,,64.847743,-147.7351
986,Aurora Energy LLC,79.0,Chena Power Plant,AK,Fairbanks North Star,,IPP CHP,2,2.5,2.0,2.0,Conventional Steam Coal,Coal,SUB,ST,6.0,1952.0, , ,(OP) Operating,,64.847743,-147.7351
986,Aurora Energy LLC,79.0,Chena Power Plant,AK,Fairbanks North Star,,IPP CHP,5,20.0,19.0,18.8,Conventional Steam Coal,Coal,SUB,ST,6.0,1975.0, , ,(OP) Operating,,64.847743,-147.7351
10210,Ketchikan Public Utilities,84.0,Ketchikan,AK,Ketchikan Gateway,,Electric Utility,3,1.4,1.4,1.1,Conventional Hydroelectric,Hydro,WAT,HY,1.0,1952.0, , ,(OP) Operating,,55.344641,-131.6334
10210,Ketchikan Public Utilities,84.0,Ketchikan,AK,Ketchikan Gateway,,Electric Utility,4,1.4,1.4,1.1,Conventional Hydroelectric,Hydro,WAT,HY,1.0,1938.0, , ,(OP) Operating,,55.344641,-131.6334
10210,Ketchikan Public Utilities,84.0,Ketchikan,AK,Ketchikan Gateway,,Electric Utility,5,1.4,1.4,1.1,Conventional Hydroelectric,Hydro,WAT,HY,1.0,1954.0, , ,(OP) Operating,,55.344641,-131.6334
10210,Ketchikan Public Utilities,85.0,S W Bailey,AK,Ketchikan Gateway,,Electric Utility,1,4.5,3.5,3.5,Petroleum Liquids,Other thermal,DFO,IC,1.0,1969.0, , ,(OP) Operating,,55.357397,-131.697
10210,Ketchikan Public Utilities,85.0,S W Bailey,AK,Ketchikan Gateway,,Electric Utility,2,4.5,3.5,3.5,Petroleum Liquids,Other thermal,DFO,IC,1.0,1970.0, , ,(OP) Operating,,55.357397,-131.697
10210,Ketchikan Public Utilities,85.0,S W Bailey,AK,Ketchikan Gateway,,Electric Utility,3,6.4,5.5,5.5,Petroleum Liquids,Other thermal,DFO,IC,1.0,1976.0, , ,(OP) Operating,,55.357397,-131.697
10210,Ketchikan Public Utilities,85.0,S W Bailey,AK,Ketchikan Gateway,,Electric Utility,4,10.5,10.5,10.5,Petroleum Liquids,Other thermal,DFO,IC,10.0,1998.0, , ,(OP) Operating,,55.357397,-131.697
15296,New York Power Authority,88.0,Ashokan,NY,Ulster,NYIS,Electric Utility,1,2.3,4.6,4.6,Conventional Hydroelectric,Hydro,WAT,HY,11.0,1982.0, , ,(OP) Operating,,41.949,-74.2063
15296,New York Power Authority,88.0,Ashokan,NY,Ulster,NYIS,Electric Utility,2,2.3,4.6,4.6,Conventional Hydroelectric,Hydro,WAT,HY,11.0,1982.0, , ,(OP) Operating,,41.949,-74.2063
13642,Nome Joint Utility Systems,90.0,Snake River,AK,Nome,,Electric Utility,12,3.8,3.7,3.7,Petroleum Liquids,Other thermal,DFO,IC,4.0,1991.0, , ,(OP) Operating,,64.505331,-165.4298
13642,Nome Joint Utility Systems,90.0,Snake River,AK,Nome,,Electric Utility,14,2.0,1.9,1.9,Petroleum Liquids,Other thermal,DFO,IC,12.0,1999.0, , ,(OP) Operating,,64.505331,-165.4298
13642,Nome Joint Utility Systems,90.0,Snake River,AK,Nome,,Electric Utility,15,5.2,5.2,5.2,Petroleum Liquids,Other thermal,DFO,IC,11.0,2007.0, , ,(OP) Operating,,64.505331,-165.4298
13642,Nome Joint Utility Systems,90.0,Snake River,AK,Nome,,Electric Utility,16,5.2,5.2,5.2,Petroleum Liquids,Other thermal,DFO,IC,11.0,2007.0, , ,(OP) Operating,,64.505331,-165.4298
13642,Nome Joint Utility Systems,90.0,Snake River,AK,Nome,,Electric Utility,18,0.4,0.4,0.4,Petroleum Liquids,Other thermal,DFO,IC,1.0,2013.0, , ,(OP) Operating,,64.505331,-165.4298
13642,Nome Joint Utility Systems,90.0,Snake River,AK,Nome,,Electric Utility,EWT 1,0.9,0.9,0.9,Onshore Wind Turbine,Wind,WND,WT,7.0,2013.0, , ,(OP) Operating,,64.505331,-165.4298
13642,Nome Joint Utility Systems,90.0,Snake River,AK,Nome,,Electric Utility,EWT 2,0.9,0.9,0.9,Onshore Wind Turbine,Wind,WND,WT,7.0,2013.0, , ,(OP) Operating,,64.505331,-165.4298
14856,Petersburg Borough - (AK),91.0,Petersburg,AK,Wrangell Petersburg,,Electric Utility,4,1.8,1.8,1.8,Conventional Hydroelectric,Hydro,WAT,HY,12.0,2023.0, , ,(OP) Operating,,56.81104,-132.9571
14856,Petersburg Borough - (AK),91.0,Petersburg,AK,Wrangell Petersburg,,Electric Utility,IC1,2.6,1.7,1.7,Petroleum Liquids,Other thermal,DFO,IC,12.0,1972.0, , ,(OP) Operating,,56.81104,-132.9571
14856,Petersburg Borough - (AK),91.0,Petersburg,AK,Wrangell Petersburg,,Electric Utility,IC3,1.2,1.0,1.0,Petroleum Liquids,Other thermal,DFO,IC,10.0,1965.0, , ,(OP) Operating,,56.81104,-132.9571
14856,Petersburg Borough - (AK),91.0,Petersburg,AK,Wrangell Petersburg,,Electric Utility,IC4,0.6,0.6,0.6,Petroleum Liquids,Other thermal,DFO,IC,3.0,1979.0, , ,(OP) Operating,,56.81104,-132.9571
14856,Petersburg Borough - (AK),91.0,Petersburg,AK,Wrangell Petersburg,,Electric Utility,IC5,0.8,0.7,0.7,Petroleum Liquids,Other thermal,DFO,IC,3.0,1979.0, , ,(OP) Operating,,56.81104,-132.9571
14856,Petersburg Borough - (AK),91.0,Petersburg,AK,Wrangell Petersburg,,Electric Utility,IC6,2.6,2.3,2.3,Petroleum Liquids,Other thermal,DFO,IC,9.0,1993.0, , ,(OP) Operating,,56.81104,-132.9571
14856,Petersburg Borough - (AK),91.0,Petersburg,AK,Wrangell Petersburg,,Electric Utility,IC7,2.6,2.3,2.3,Petroleum Liquids,Other thermal,DFO,IC,8.0,2001.0, , ,(OP) Operating,,56.81104,-132.9571
14856,Petersburg Borough - (AK),91.0,Petersburg,AK,Wrangell Petersburg,,Electric Utility,IC8,2.5,2.2,2.2,Petroleum Liquids,Other thermal,DFO,IC,10.0,2012.0, , ,(OP) Operating,,56.81104,-132.9571
16955,City of Seward - (AK),92.0,Seward (AK),AK,Kenai Peninsula,,Electric Utility,3,2.5,2.5,2.5,Petroleum Liquids,Other thermal,DFO,IC,4.0,1975.0, , ,(OP) Operating,,60.130922,-149.435
16955,City of Seward - (AK),92.0,Seward (AK),AK,Kenai Peninsula,,Electric Utility,4,2.5,2.5,2.5,Petroleum Liquids,Other thermal,DFO,IC,3.0,1986.0, , ,(OP) Operating,,60.130922,-149.435
16955,City of Seward - (AK),92.0,Seward (AK),AK,Kenai Peninsula,,Electric Utility,5,2.5,2.5,2.5,Petroleum Liquids,Other thermal,DFO,IC,3.0,1985.0, , ,(OP) Operating,,60.130922,-149.435
16955,City of Seward - (AK),92.0,Seward (AK),AK,Kenai Peninsula,,Electric Utility,6,2.8,2.8,2.8,Petroleum Liquids,Other thermal,DFO,IC,12.0,2000.0, , ,(OP) Operating,,60.130922,-149.435
16955,City of Seward - (AK),92.0,Seward (AK),AK,Kenai Peninsula,,Electric Utility,N1,2.8,2.8,2.8,Petroleum Liquids,Other thermal,DFO,IC,7.0,2010.0, , ,(OP) Operating,,60.130922,-149.435
16955,City of Seward - (AK),92.0,Seward (AK),AK,Kenai Peninsula,,Electric Utility,N2,2.5,2.5,2.5,Petroleum Liquids,Other thermal,DFO,IC,7.0,2010.0, , ,(OP) Operating,,60.130922,-149.435
17271,City & Borough of Sitka - (AK),93.0,Blue Lake Hydro,AK,Sitka,,Electric Utility,3,5.3,5.3,5.3,Conventional Hydroelectric,Hydro,WAT,HY,10.0,2014.0, , ,(OP) Operating,,57.0516,-135.2297
17271,City & Borough of Sitka - (AK),93.0,Blue Lake Hydro,AK,Sitka,,Electric Utility,4,5.3,5.3,5.3,Conventional Hydroelectric,Hydro,WAT,HY,10.0,2014.0, , ,(OP) Operating,,57.0516,-135.2297
17271,City & Borough of Sitka - (AK),93.0,Blue Lake Hydro,AK,Sitka,,Electric Utility,5,5.3,5.3,5.3,Conventional Hydroelectric,Hydro,WAT,HY,10.0,2014.0, , ,(OP) Operating,,57.0516,-135.2297
21015,City of Wrangell - (AK),95.0,Wrangell,AK,Wrangell Petersburg,,Electric Utility,1-N,3.5,3.5,3.5,Petroleum Liquids,Other thermal,DFO,IC,12.0,2020.0, , ,(OP) Operating,,56.460976,-132.3794
21015,City of Wrangell - (AK),95.0,Wrangell,AK,Wrangell Petersburg,,Electric Utility,11,2.0,2.0,2.0,Petroleum Liquids,Other thermal,DFO,IC,9.0,2000.0, , ,(OP) Operating,,56.460976,-132.3794
21015,City of Wrangell - (AK),95.0,Wrangell,AK,Wrangell Petersburg,,Electric Utility,12,2.0,2.0,2.0,Petroleum Liquids,Other thermal,DFO,IC,9.0,2000.0, , ,(OP) Operating,,56.460976,-132.3794
21015,City of Wrangell - (AK),95.0,Wrangell,AK,Wrangell Petersburg,,Electric Utility,13,2.0,2.0,2.0,Petroleum Liquids,Other thermal,DFO,IC,6.0,2002.0, , ,(OP) Operating,,56.460976,-132.3794
21015,City of Wrangell - (AK),95.0,Wrangell,AK,Wrangell Petersburg,,Electric Utility,9,2.5,2.5,2.5,Petroleum Liquids,Other thermal,DFO,IC,6.0,1987.0, , ,(OP) Operating,,56.460976,-132.3794
3522,Chugach Electric Assn Inc,96.0,Beluga,AK,Kenai Peninsula,,Electric Utility,1,16.0,18.9,19.6,Natural Gas Fired Combustion Turbine,Natural gas,NG,GT,1.0,1968.0, , ,(SB) Standby/Backup: available for service but not normally used,,61.1861,-151.0356
3522,Chugach Electric Assn Inc,96.0,Beluga,AK,Kenai Peninsula,,Electric Utility,2,16.0,18.9,19.6,Natural Gas Fired Combustion Turbine,Natural gas,NG,GT,1.0,1968.0, , ,(OS) Out of service and NOT expected to return to service in next calendar year,,61.1861,-151.0356
3522,Chugach Electric Assn Inc,96.0,Beluga,AK,Kenai Peninsula,,Electric Utility,3,59.1,58.0,64.8,Natural Gas Fired Combustion Turbine,Natural gas,NG,GT,5.0,1972.0, , ,(SB) Standby/Backup: available for service but not normally used,,61.1861,-151.0356
3522,Chugach Electric Assn Inc,96.0,Beluga,AK,Kenai Peninsula,,Electric Utility,5,68.3,61.4,68.7,Natural Gas Fired Combustion Turbine,Natural gas,NG,GT,10.0,1975.0, , ,(SB) Standby/Backup: available for service but not normally used,,61.1861,-151.0356
3522,Chugach Electric Assn Inc,96.0,Beluga,AK,Kenai Peninsula,,Electric Utility,6,76.5,72.6,79.2,Natural Gas Fired Combustion Turbine,Natural gas,NG,GT,5.0,1976.0, , ,(OS) Out of service and NOT expected to return to service in next calendar year,,61.1861,-151.0356
3522,Chugach Electric Assn Inc,96.0,Beluga,AK,Kenai Peninsula,,Electric Utility,7,76.5,70.6,80.1,Natural Gas Fired Combustion Turbine,Natural gas,NG,GT,12.0,1978.0, , ,(SB) Standby/Backup: available for service but not normally used,,61.1861,-151.0356
15500,Puget Sound Energy Inc,99.0,Frederickson,WA,Pierce,PSEI,Electric Utility,1,88.9,67.0,81.1,Natural Gas Fired Combustion Turbine,Natural gas,NG,GT,11.0,1981.0, , ,(OP) Operating,,47.079722,-122.365
